cultivo;date;variables;valor
maiz;2021-05-10;vp;0.89078125
maiz;2021-05-11;vp;0.8812708333333333
maiz;2021-05-12;vp;0.8641875
maiz;2021-05-13;vp;0.9379062499999999
maiz;2021-05-14;vp;0.94825
maiz;2021-05-15;vp;0.8487604166666667
maiz;2021-05-16;vp;0.8658125
maiz;2021-05-17;vp;0.9833645833333333
maiz;2021-05-18;vp;0.9873125
maiz;2021-05-19;vp;1.25728125
maiz;2021-05-20;vp;1.2178541666666667
maiz;2021-05-21;vp;0.99428125
maiz;2021-05-22;vp;0.8352604166666667
maiz;2021-05-23;vp;0.8582604166666666
maiz;2021-05-24;vp;0.948
maiz;2021-05-25;vp;0.9823229166666667
maiz;2021-05-26;vp;1.0603854166666666
maiz;2021-05-27;vp;1.2828645833333334
maiz;2021-05-28;vp;1.157
maiz;2021-05-29;vp;0.9303854166666666
maiz;2021-05-30;vp;0.9408125
maiz;2021-05-31;vp;1.3567708333333333
maiz;2021-06-01;vp;1.408375
maiz;2021-06-02;vp;1.3750520833333333
maiz;2021-06-03;vp;1.416125
maiz;2021-06-04;vp;1.1388020833333332
maiz;2021-06-05;vp;0.9363333333333334
maiz;2021-06-06;vp;0.9646041666666667
maiz;2021-06-07;vp;0.96003125
maiz;2021-06-08;vp;1.0371875
maiz;2021-06-09;vp;1.2625833333333334
maiz;2021-06-10;vp;1.0568229166666667
maiz;2021-06-11;vp;1.1390833333333332
maiz;2021-06-12;vp;1.0207708333333334
maiz;2021-06-13;vp;1.1178958333333333
maiz;2021-06-14;vp;0.96378125
maiz;2021-06-15;vp;0.8899895833333333
maiz;2021-06-16;vp;0.9780208333333333
maiz;2021-06-17;vp;0.831375
maiz;2021-06-18;vp;0.8205208333333334
maiz;2021-06-19;vp;0.80103125
maiz;2021-06-20;vp;0.86290625
maiz;2021-06-21;vp;0.9751979166666667
maiz;2021-06-22;vp;1.0380729166666667
maiz;2021-06-23;vp;1.1443229166666666
maiz;2021-06-24;vp;1.1230729166666666
maiz;2021-06-25;vp;0.9660625
maiz;2021-06-26;vp;0.6558645833333333
maiz;2021-06-27;vp;0.55659375
maiz;2021-06-28;vp;0.65421875
maiz;2021-06-29;vp;0.7669166666666667
maiz;2021-06-30;vp;0.7821354166666666
maiz;2021-07-01;vp;0.8621979166666667
trigo;2020-11-03;vp;1.3711785714285714
trigo;2020-11-04;vp;1.2439270833333333
trigo;2020-11-05;vp;0.9981979166666667
trigo;2020-11-06;vp;1.18828125
trigo;2020-11-07;vp;1.3429375
trigo;2020-11-08;vp;1.358
trigo;2020-11-09;vp;1.3627083333333334
trigo;2020-11-10;vp;1.4652083333333332
trigo;2020-11-11;vp;1.40928125
trigo;2020-11-12;vp;1.3711145833333334
trigo;2020-11-13;vp;1.34090625
trigo;2020-11-14;vp;1.1925625
trigo;2020-11-15;vp;1.1418958333333333
trigo;2020-11-16;vp;1.1882291666666667
trigo;2020-11-17;vp;1.278125
trigo;2020-11-18;vp;1.4033437500000001
trigo;2020-11-19;vp;1.4058229166666667
trigo;2020-11-20;vp;1.2004062500000001
trigo;2020-11-21;vp;1.1661770833333334
trigo;2020-11-22;vp;1.0979479166666666
trigo;2020-11-23;vp;1.20028125
trigo;2020-11-24;vp;1.1532083333333334
trigo;2020-11-25;vp;1.1491458333333333
trigo;2020-11-26;vp;1.02928125
trigo;2020-11-27;vp;1.1351041666666666
trigo;2020-11-28;vp;1.1769583333333333
trigo;2020-11-29;vp;1.2220833333333334
trigo;2020-11-30;vp;1.2171145833333332
trigo;2020-12-01;vp;1.25784375
trigo;2020-12-02;vp;1.2000520833333332
trigo;2020-12-03;vp;1.0389270833333333
trigo;2020-12-04;vp;1.1742083333333333
trigo;2020-12-05;vp;1.3257916666666667
trigo;2020-12-06;vp;1.37046875
trigo;2020-12-07;vp;1.3474270833333333
trigo;2020-12-08;vp;1.22765625
trigo;2020-12-09;vp;1.23903125
trigo;2020-12-10;vp;1.22534375
trigo;2020-12-11;vp;1.0161770833333332
trigo;2020-12-12;vp;1.2401458333333333
trigo;2020-12-13;vp;1.2813645833333334
trigo;2020-12-14;vp;1.14009375
trigo;2020-12-15;vp;1.1570520833333333
trigo;2020-12-16;vp;1.1521354166666666
trigo;2020-12-17;vp;1.2200729166666666
trigo;2020-12-18;vp;1.1983854166666668
trigo;2020-12-19;vp;1.3069791666666666
trigo;2020-12-20;vp;1.134125
trigo;2020-12-21;vp;1.2282604166666666
trigo;2020-12-22;vp;1.2689791666666668
trigo;2020-12-23;vp;1.233
trigo;2020-12-24;vp;1.18965625
trigo;2020-12-25;vp;1.2064583333333334
trigo;2020-12-26;vp;1.3357291666666666
trigo;2020-12-27;vp;1.41303125
trigo;2020-12-28;vp;1.4152604166666667
trigo;2020-12-29;vp;1.3071041666666667
trigo;2020-12-30;vp;0.9565833333333333
trigo;2020-12-31;vp;1.1596875
trigo;2021-01-01;vp;1.4356666666666666
trigo;2021-01-02;vp;1.4823541666666666
trigo;2021-01-03;vp;1.45253125
trigo;2021-01-04;vp;1.2671354166666666
trigo;2021-01-05;vp;1.2264791666666666
trigo;2021-01-06;vp;1.1656875
trigo;2021-01-07;vp;1.195875
trigo;2021-01-08;vp;0.98821875
trigo;2021-01-09;vp;0.9116979166666667
trigo;2021-01-10;vp;0.9914166666666666
trigo;2021-01-11;vp;1.1178020833333333
trigo;2021-01-12;vp;0.8879895833333333
trigo;2021-01-13;vp;0.9257916666666667
trigo;2021-01-14;vp;0.9705
trigo;2021-01-15;vp;1.0573541666666666
trigo;2021-01-16;vp;0.9671666666666666
trigo;2021-01-17;vp;1.0613229166666667
trigo;2021-01-18;vp;1.3118854166666667
trigo;2021-01-19;vp;1.63775
trigo;2021-01-20;vp;1.65559375
trigo;2021-01-21;vp;1.6389270833333334
trigo;2021-01-22;vp;1.6213854166666666
trigo;2021-01-23;vp;1.7213958333333332
trigo;2021-01-24;vp;1.5688645833333332
trigo;2021-01-25;vp;1.1906145833333333
trigo;2021-01-26;vp;0.99109375
trigo;2021-01-27;vp;1.0379583333333333
trigo;2021-01-28;vp;1.2440208333333334
trigo;2021-01-29;vp;1.74021875
trigo;2021-01-30;vp;1.7898333333333334
trigo;2021-01-31;vp;1.6282291666666666
trigo;2021-02-01;vp;1.3672708333333334
trigo;2021-02-02;vp;1.3722916666666667
trigo;2021-02-03;vp;1.5420104166666666
trigo;2021-02-04;vp;1.5776875
trigo;2021-02-05;vp;1.6882187499999999
trigo;2021-02-06;vp;1.6418020833333333
trigo;2021-02-07;vp;1.7341458333333333
trigo;2021-02-08;vp;1.7077708333333332
trigo;2021-02-09;vp;1.81321875
trigo;2021-02-10;vp;1.9280104166666667
trigo;2021-02-11;vp;1.77275
trigo;2021-02-12;vp;1.8787708333333333
trigo;2021-02-13;vp;1.7233958333333332
trigo;2021-02-14;vp;1.55915625
trigo;2021-02-15;vp;1.5237395833333334
trigo;2021-02-16;vp;1.4850520833333334
trigo;2021-02-17;vp;1.4256979166666666
trigo;2021-02-18;vp;1.1875208333333334
trigo;2021-02-19;vp;1.3417708333333334
trigo;2021-02-20;vp;1.24665625
trigo;2021-02-21;vp;1.134875
trigo;2021-02-22;vp;1.1549895833333332
trigo;2021-02-23;vp;1.2335729166666667
trigo;2021-02-24;vp;1.4774375
trigo;2021-02-25;vp;1.6093958333333334
trigo;2021-02-26;vp;1.5948645833333333
trigo;2021-02-27;vp;1.5247083333333333
trigo;2021-02-28;vp;1.35746875
trigo;2021-03-01;vp;1.4575416666666667
trigo;2021-03-02;vp;1.7248958333333333
trigo;2021-03-03;vp;1.745125
trigo;2021-03-04;vp;1.6526979166666667
trigo;2021-03-05;vp;1.7406458333333332
trigo;2021-03-06;vp;1.66225
trigo;2021-03-07;vp;1.6021354166666666
trigo;2021-03-08;vp;1.2808125
trigo;2021-03-09;vp;1.2669375
trigo;2021-03-10;vp;1.2858645833333333
trigo;2021-03-11;vp;1.4046979166666667
trigo;2021-03-12;vp;1.301375
trigo;2021-03-13;vp;1.3318229166666666
trigo;2021-03-14;vp;1.4282916666666667
trigo;2021-03-15;vp;1.48721875
trigo;2021-03-16;vp;1.5036354166666668
trigo;2021-03-17;vp;1.4162083333333333
trigo;2021-03-18;vp;1.292125
trigo;2021-03-19;vp;1.17396875
trigo;2021-03-20;vp;1.1022916666666667
trigo;2021-03-21;vp;1.126625
trigo;2021-03-22;vp;1.2021145833333333
trigo;2021-03-23;vp;1.2355520833333333
trigo;2021-03-24;vp;1.2030416666666666
trigo;2021-03-25;vp;1.0976041666666667
trigo;2021-03-26;vp;0.99053125
trigo;2021-03-27;vp;0.9439166666666666
trigo;2021-03-28;vp;1.0737916666666667
trigo;2021-03-29;vp;1.21615625
trigo;2021-03-30;vp;1.236625
trigo;2021-03-31;vp;1.1793645833333333
trigo;2021-04-01;vp;1.18659375
trigo;2021-04-02;vp;1.10859375
trigo;2021-04-03;vp;1.02878125
trigo;2021-04-04;vp;1.12728
trigo;2021-04-05;vp;1.3211458333333332
trigo;2021-04-06;vp;1.4353541666666667
trigo;2021-04-07;vp;1.4209895833333333
trigo;2021-04-08;vp;1.0574583333333334
trigo;2021-04-09;vp;1.0797708333333333
trigo;2021-04-10;vp;0.9491770833333333
trigo;2021-04-11;vp;0.9380416666666667
trigo;2021-04-12;vp;1.1906875
trigo;2021-04-13;vp;1.2870729166666666
trigo;2021-04-14;vp;1.2888020833333333
trigo;2021-04-15;vp;1.0839583333333334
trigo;2021-04-16;vp;1.1634895833333334
trigo;2021-04-17;vp;1.2411354166666666
trigo;2021-04-18;vp;1.3298854166666667
trigo;2021-04-19;vp;1.1665416666666666
trigo;2021-04-20;vp;1.2273645833333333
trigo;2021-04-21;vp;1.398125
trigo;2021-04-22;vp;1.3411770833333334
trigo;2021-04-23;vp;1.3050520833333334
trigo;2021-04-24;vp;1.0632395833333332
trigo;2021-04-25;vp;1.0448854166666666
trigo;2021-04-26;vp;1.0716979166666667
trigo;2021-04-27;vp;1.06546875
trigo;2021-04-28;vp;1.0424166666666668
trigo;2021-04-29;vp;1.0526979166666666
trigo;2021-04-30;vp;1.2984583333333333
trigo;2021-05-01;vp;1.2543958333333334
trigo;2021-05-02;vp;1.2161770833333334
trigo;2021-05-03;vp;1.1782604166666666
trigo;2021-05-04;vp;1.1437916666666668
trigo;2021-05-05;vp;1.1209791666666666
trigo;2021-05-06;vp;1.08153125
trigo;2021-05-07;vp;1.1644375
trigo;2021-05-08;vp;1.2410937499999999
trigo;2021-05-09;vp;0.97765625
trigo;2021-05-10;vp;0.91621875
trigo;2021-05-11;vp;0.9234583333333334
trigo;2021-05-12;vp;0.9023541666666667
trigo;2021-05-13;vp;0.97365625
trigo;2021-05-14;vp;0.9828541666666667
trigo;2021-05-15;vp;0.8830208333333334
trigo;2021-05-16;vp;0.8956145833333333
trigo;2021-05-17;vp;1.0310104166666667
trigo;2021-05-18;vp;1.0127604166666666
trigo;2021-05-19;vp;1.266875
trigo;2021-05-20;vp;1.2295208333333334
trigo;2021-05-21;vp;1.0101041666666666
trigo;2021-05-22;vp;0.8723229166666666
trigo;2021-05-23;vp;0.8907291666666667
trigo;2021-05-24;vp;0.9790520833333334
trigo;2021-05-25;vp;1.018375
trigo;2021-05-26;vp;1.0955104166666667
trigo;2021-05-27;vp;1.3051041666666667
trigo;2021-05-28;vp;1.1801979166666667
trigo;2021-05-29;vp;0.9645833333333333
trigo;2021-05-30;vp;0.9672395833333334
trigo;2021-05-31;vp;1.3538229166666667
trigo;2021-06-01;vp;1.4130104166666666
trigo;2021-06-02;vp;1.3886666666666667
trigo;2021-06-03;vp;1.4284479166666666
trigo;2021-06-04;vp;1.1711666666666667
trigo;2021-06-05;vp;0.9693854166666667
trigo;2021-06-06;vp;0.9830208333333333
trigo;2021-06-07;vp;0.9876979166666666
trigo;2021-06-08;vp;1.07121875
trigo;2021-06-09;vp;1.27253125
trigo;2021-06-10;vp;1.0837291666666666
trigo;2021-06-11;vp;1.1742708333333334
trigo;2021-06-12;vp;1.0516354166666666
trigo;2021-06-13;vp;1.1398333333333333
trigo;2021-06-14;vp;0.9749791666666666
trigo;2021-06-15;vp;0.9094479166666667
trigo;2021-06-16;vp;0.9998333333333334
trigo;2021-06-17;vp;0.85871875
trigo;2021-06-18;vp;0.84625
trigo;2021-06-19;vp;0.8294479166666666
trigo;2021-06-20;vp;0.88615625
trigo;2021-06-21;vp;0.9805104166666666
trigo;2021-06-22;vp;1.03678125
trigo;2021-06-23;vp;1.1595416666666667
trigo;2021-06-24;vp;1.1351145833333334
trigo;2021-06-25;vp;0.9895833333333334
trigo;2021-06-26;vp;0.6827291666666667
trigo;2021-06-27;vp;0.5808229166666666
trigo;2021-06-28;vp;0.6982708333333333
trigo;2021-06-29;vp;0.8026458333333334
trigo;2021-06-30;vp;0.8182083333333333
trigo;2021-07-01;vp;0.8798854166666666
maiz;2020-11-19;rh;18.436
maiz;2020-11-20;rh;14.538541666666667
maiz;2020-11-21;rh;15.365625
maiz;2020-11-22;rh;16.948958333333334
maiz;2020-11-23;rh;17.320833333333333
maiz;2020-11-24;rh;15.74375
maiz;2020-11-25;rh;15.76875
maiz;2020-11-26;rh;16.655208333333334
maiz;2020-11-27;rh;17.489583333333332
maiz;2020-11-28;rh;16.98125
maiz;2020-11-29;rh;17.685416666666665
maiz;2020-11-30;rh;17.880208333333332
maiz;2020-12-01;rh;17.034375
maiz;2020-12-02;rh;16.821875
maiz;2020-12-03;rh;16.213541666666668
maiz;2020-12-04;rh;17.790625
maiz;2020-12-05;rh;20.939583333333335
maiz;2020-12-06;rh;20.307291666666668
maiz;2020-12-07;rh;19.38125
maiz;2020-12-08;rh;17.76875
maiz;2020-12-09;rh;19.315625
maiz;2020-12-10;rh;14.422916666666667
maiz;2020-12-11;rh;15.591666666666667
maiz;2020-12-12;rh;11.916666666666666
maiz;2020-12-13;rh;17.71875
maiz;2020-12-14;rh;15.458333333333334
maiz;2020-12-15;rh;16.80625
maiz;2020-12-16;rh;18.222916666666666
maiz;2020-12-17;rh;18.904166666666665
maiz;2020-12-18;rh;13.976041666666667
maiz;2020-12-19;rh;16.06875
maiz;2020-12-20;rh;17.489583333333332
maiz;2020-12-21;rh;19.228125
maiz;2020-12-22;rh;20.460416666666667
maiz;2020-12-23;rh;18.655208333333334
maiz;2020-12-24;rh;19.932291666666668
maiz;2020-12-25;rh;20.1375
maiz;2020-12-26;rh;20.938541666666666
maiz;2020-12-27;rh;20.345833333333335
maiz;2020-12-28;rh;21.561458333333334
maiz;2020-12-29;rh;18.361458333333335
maiz;2020-12-30;rh;17.7
maiz;2020-12-31;rh;18.759375
maiz;2021-01-01;rh;21.859375
maiz;2021-01-02;rh;19.546875
maiz;2021-01-03;rh;22.889583333333334
maiz;2021-01-04;rh;20.548958333333335
maiz;2021-01-05;rh;19.826041666666665
maiz;2021-01-06;rh;21.211458333333333
maiz;2021-01-07;rh;20.835416666666667
maiz;2021-01-08;rh;18.892708333333335
maiz;2021-01-09;rh;16.797916666666666
maiz;2021-01-10;rh;16.759375
maiz;2021-01-11;rh;18.290625
maiz;2021-01-12;rh;16.93125
maiz;2021-01-13;rh;19.13125
maiz;2021-01-14;rh;18.764583333333334
maiz;2021-01-15;rh;18.383333333333333
maiz;2021-01-16;rh;17.91875
maiz;2021-01-17;rh;19.188541666666666
maiz;2021-01-18;rh;21.230208333333334
maiz;2021-01-19;rh;23.658333333333335
maiz;2021-01-20;rh;23.266666666666666
maiz;2021-01-21;rh;23.451041666666665
maiz;2021-01-22;rh;23.461458333333333
maiz;2021-01-23;rh;23.948958333333334
maiz;2021-01-24;rh;23.205208333333335
maiz;2021-01-25;rh;20.655208333333334
maiz;2021-01-26;rh;18.217708333333334
maiz;2021-01-27;rh;18.184375
maiz;2021-01-28;rh;15.940625
maiz;2021-01-29;rh;15.436458333333333
maiz;2021-01-30;rh;17.604166666666668
maiz;2021-01-31;rh;17.760416666666668
maiz;2021-02-01;rh;16.457291666666666
maiz;2021-02-02;rh;18.504166666666666
maiz;2021-02-03;rh;20.876041666666666
maiz;2021-02-04;rh;22.582291666666666
maiz;2021-02-05;rh;18.760416666666668
maiz;2021-02-06;rh;15.828125
maiz;2021-02-07;rh;18.845833333333335
maiz;2021-02-08;rh;17.753125
maiz;2021-02-09;rh;20.482291666666665
maiz;2021-02-10;rh;23.613541666666666
maiz;2021-02-11;rh;18.57604166666667
maiz;2021-02-12;rh;20.082291666666666
maiz;2021-02-13;rh;20.797916666666666
maiz;2021-02-14;rh;19.411458333333332
maiz;2021-02-15;rh;19.115625
maiz;2021-02-16;rh;14.258333333333333
maiz;2021-02-17;rh;17.279166666666665
maiz;2021-02-18;rh;15.341666666666667
maiz;2021-02-19;rh;17.714583333333334
maiz;2021-02-20;rh;17.283333333333335
maiz;2021-02-21;rh;17.197916666666668
maiz;2021-02-22;rh;16.71875
maiz;2021-02-23;rh;17.605208333333334
maiz;2021-02-24;rh;19.820833333333333
maiz;2021-02-25;rh;20.609375
maiz;2021-02-26;rh;19.351041666666667
maiz;2021-02-27;rh;19.529166666666665
maiz;2021-02-28;rh;18.61875
maiz;2021-03-01;rh;19.7
maiz;2021-03-02;rh;21.41979166666667
maiz;2021-03-03;rh;21.690625
maiz;2021-03-04;rh;20.955208333333335
maiz;2021-03-05;rh;21.332291666666666
maiz;2021-03-06;rh;18.33125
maiz;2021-03-07;rh;19.733333333333334
maiz;2021-03-08;rh;18.173958333333335
maiz;2021-03-09;rh;19.483333333333334
maiz;2021-03-10;rh;16.645833333333332
maiz;2021-03-11;rh;17.679166666666667
maiz;2021-03-12;rh;16.953125
maiz;2021-03-13;rh;17.833333333333332
maiz;2021-03-14;rh;17.213541666666668
maiz;2021-03-15;rh;13.360416666666666
maiz;2021-03-16;rh;16.305208333333333
maiz;2021-03-17;rh;17.977083333333333
maiz;2021-03-18;rh;12.728125
maiz;2021-03-19;rh;13.621875
maiz;2021-03-20;rh;16.014583333333334
maiz;2021-03-21;rh;15.052083333333334
maiz;2021-03-22;rh;15.744791666666666
maiz;2021-03-23;rh;15.366666666666667
maiz;2021-03-24;rh;13.521875
maiz;2021-03-25;rh;12.516666666666666
maiz;2021-03-26;rh;13.707291666666666
maiz;2021-03-27;rh;13.785416666666666
maiz;2021-03-28;rh;14.0875
maiz;2021-03-29;rh;14.528125
maiz;2021-03-30;rh;11.166666666666666
maiz;2021-03-31;rh;10.41875
maiz;2021-04-01;rh;12.379166666666666
maiz;2021-04-02;rh;12.41875
maiz;2021-04-03;rh;12.771875
maiz;2021-04-04;rh;13.269
maiz;2021-04-05;rh;16.044791666666665
maiz;2021-04-06;rh;15.569791666666667
maiz;2021-04-07;rh;13.854166666666666
maiz;2021-04-08;rh;11.88125
maiz;2021-04-09;rh;9.207291666666666
maiz;2021-04-10;rh;9.020833333333334
maiz;2021-04-11;rh;11.916666666666666
maiz;2021-04-12;rh;13.65625
maiz;2021-04-13;rh;14.11875
maiz;2021-04-14;rh;13.79375
maiz;2021-04-15;rh;13.184375
maiz;2021-04-16;rh;13.478125
maiz;2021-04-17;rh;13.032291666666666
maiz;2021-04-18;rh;14.427083333333334
maiz;2021-04-19;rh;13.115625
maiz;2021-04-20;rh;15.009375
maiz;2021-04-21;rh;11.970833333333333
maiz;2021-04-22;rh;12.680208333333333
maiz;2021-04-23;rh;13.197916666666666
maiz;2021-04-24;rh;10.484375
maiz;2021-04-25;rh;10.507291666666667
maiz;2021-04-26;rh;10.435416666666667
maiz;2021-04-27;rh;10.071875
maiz;2021-04-28;rh;10.405208333333333
maiz;2021-04-29;rh;9.764583333333333
maiz;2021-04-30;rh;12.164583333333333
maiz;2021-05-01;rh;10.2375
maiz;2021-05-02;rh;9.772916666666667
maiz;2021-05-03;rh;9.29375
maiz;2021-05-04;rh;9.43125
maiz;2021-05-05;rh;10.121875
maiz;2021-05-06;rh;9.791666666666666
maiz;2021-05-07;rh;9.826041666666667
maiz;2021-05-08;rh;11.923958333333333
maiz;2021-05-09;rh;8.023958333333333
maiz;2021-05-10;rh;6.4125
maiz;2021-05-11;rh;7.085416666666666
maiz;2021-05-12;rh;7.004166666666666
maiz;2021-05-13;rh;7.528125
maiz;2021-05-14;rh;6.898958333333334
maiz;2021-05-15;rh;6.196875
maiz;2021-05-16;rh;6.216666666666667
maiz;2021-05-17;rh;8.309375
maiz;2021-05-18;rh;7.067708333333333
maiz;2021-05-19;rh;12.223958333333334
maiz;2021-05-20;rh;10.028125
maiz;2021-05-21;rh;7.961458333333334
maiz;2021-05-22;rh;6.1875
maiz;2021-05-23;rh;6.571875
maiz;2021-05-24;rh;7.640625
maiz;2021-05-25;rh;7.908333333333333
maiz;2021-05-26;rh;9.226041666666667
maiz;2021-05-27;rh;10.994791666666666
maiz;2021-05-28;rh;10.334375
maiz;2021-05-29;rh;6.121875
maiz;2021-05-30;rh;6.921875
maiz;2021-05-31;rh;11.364583333333334
maiz;2021-06-01;rh;12.029166666666667
maiz;2021-06-02;rh;11.73125
maiz;2021-06-03;rh;12.777083333333334
maiz;2021-06-04;rh;8.789583333333333
maiz;2021-06-05;rh;6.935416666666667
maiz;2021-06-06;rh;6.689583333333333
maiz;2021-06-07;rh;7.932291666666667
maiz;2021-06-08;rh;9.688541666666667
maiz;2021-06-09;rh;10.89375
maiz;2021-06-10;rh;8.886458333333334
maiz;2021-06-11;rh;10.110416666666666
maiz;2021-06-12;rh;8.379166666666666
maiz;2021-06-13;rh;8.60625
maiz;2021-06-14;rh;6.717708333333333
maiz;2021-06-15;rh;5.463541666666667
maiz;2021-06-16;rh;9.5
maiz;2021-06-17;rh;5.645833333333333
maiz;2021-06-18;rh;5.188541666666667
maiz;2021-06-19;rh;4.230208333333334
maiz;2021-06-20;rh;5.695833333333334
maiz;2021-06-21;rh;7.50625
maiz;2021-06-22;rh;8.991666666666667
maiz;2021-06-23;rh;9.405208333333333
maiz;2021-06-24;rh;9.058333333333334
maiz;2021-06-25;rh;6.855208333333334
maiz;2021-06-26;rh;1.6916666666666667
maiz;2021-06-27;rh;-0.7291666666666666
maiz;2021-06-28;rh;2.1958333333333333
maiz;2021-06-29;rh;3.4479166666666665
maiz;2021-06-30;rh;4.026041666666667
maiz;2021-07-01;rh;4.882291666666667
trigo;2020-11-03;rh;20.410714285714285
trigo;2020-11-04;rh;15.503125
trigo;2020-11-05;rh;14.436458333333333
trigo;2020-11-06;rh;14.671875
trigo;2020-11-07;rh;17.139583333333334
trigo;2020-11-08;rh;16.608333333333334
trigo;2020-11-09;rh;17.23125
trigo;2020-11-10;rh;17.99375
trigo;2020-11-11;rh;14.59375
trigo;2020-11-12;rh;16.044791666666665
trigo;2020-11-13;rh;13.9
trigo;2020-11-14;rh;14.628125
trigo;2020-11-15;rh;14.803125
trigo;2020-11-16;rh;16.529166666666665
trigo;2020-11-17;rh;16.323958333333334
trigo;2020-11-18;rh;16.702083333333334
trigo;2020-11-19;rh;17.413541666666667
trigo;2020-11-20;rh;14.09375
trigo;2020-11-21;rh;15.189583333333333
trigo;2020-11-22;rh;16.630208333333332
trigo;2020-11-23;rh;17.070833333333333
trigo;2020-11-24;rh;15.654166666666667
trigo;2020-11-25;rh;15.939583333333333
trigo;2020-11-26;rh;16.257291666666667
trigo;2020-11-27;rh;16.975
trigo;2020-11-28;rh;16.728125
trigo;2020-11-29;rh;17.333333333333332
trigo;2020-11-30;rh;17.471875
trigo;2020-12-01;rh;16.770833333333332
trigo;2020-12-02;rh;16.496875
trigo;2020-12-03;rh;15.821875
trigo;2020-12-04;rh;17.448958333333334
trigo;2020-12-05;rh;20.4625
trigo;2020-12-06;rh;19.825
trigo;2020-12-07;rh;19.116666666666667
trigo;2020-12-08;rh;17.555208333333333
trigo;2020-12-09;rh;18.965625
trigo;2020-12-10;rh;14.127083333333333
trigo;2020-12-11;rh;15.304166666666667
trigo;2020-12-12;rh;11.872916666666667
trigo;2020-12-13;rh;17.909375
trigo;2020-12-14;rh;15.370833333333334
trigo;2020-12-15;rh;16.792708333333334
trigo;2020-12-16;rh;18.134375
trigo;2020-12-17;rh;19.177083333333332
trigo;2020-12-18;rh;14.103125
trigo;2020-12-19;rh;16.21875
trigo;2020-12-20;rh;17.728125
trigo;2020-12-21;rh;19.492708333333333
trigo;2020-12-22;rh;20.757291666666667
trigo;2020-12-23;rh;19.102083333333333
trigo;2020-12-24;rh;20.320833333333333
trigo;2020-12-25;rh;20.810416666666665
trigo;2020-12-26;rh;21.651041666666668
trigo;2020-12-27;rh;20.891666666666666
trigo;2020-12-28;rh;22.390625
trigo;2020-12-29;rh;18.946875
trigo;2020-12-30;rh;18.34583333333333
trigo;2020-12-31;rh;19.484375
trigo;2021-01-01;rh;22.585416666666667
trigo;2021-01-02;rh;20.198958333333334
trigo;2021-01-03;rh;23.6
trigo;2021-01-04;rh;21.229166666666668
trigo;2021-01-05;rh;20.594791666666666
trigo;2021-01-06;rh;22.125
trigo;2021-01-07;rh;21.792708333333334
trigo;2021-01-08;rh;19.705208333333335
trigo;2021-01-09;rh;17.561458333333334
trigo;2021-01-10;rh;17.559375
trigo;2021-01-11;rh;18.953125
trigo;2021-01-12;rh;17.5
trigo;2021-01-13;rh;19.951041666666665
trigo;2021-01-14;rh;19.685416666666665
trigo;2021-01-15;rh;19.379166666666666
trigo;2021-01-16;rh;18.908333333333335
trigo;2021-01-17;rh;20.397916666666667
trigo;2021-01-18;rh;22.31875
trigo;2021-01-19;rh;24.711458333333333
trigo;2021-01-20;rh;24.077083333333334
trigo;2021-01-21;rh;24.426041666666666
trigo;2021-01-22;rh;24.605208333333334
trigo;2021-01-23;rh;24.921875
trigo;2021-01-24;rh;24.3125
trigo;2021-01-25;rh;21.786458333333332
trigo;2021-01-26;rh;19.29375
trigo;2021-01-27;rh;19.160416666666666
trigo;2021-01-28;rh;16.78125
trigo;2021-01-29;rh;15.655208333333334
trigo;2021-01-30;rh;17.78125
trigo;2021-01-31;rh;17.978125
trigo;2021-02-01;rh;17.194791666666667
trigo;2021-02-02;rh;19.221875
trigo;2021-02-03;rh;21.740625
trigo;2021-02-04;rh;23.776041666666668
trigo;2021-02-05;rh;19.16875
trigo;2021-02-06;rh;16.196875
trigo;2021-02-07;rh;19.147916666666667
trigo;2021-02-08;rh;18.05625
trigo;2021-02-09;rh;21.055208333333333
trigo;2021-02-10;rh;24.594791666666666
trigo;2021-02-11;rh;18.833333333333332
trigo;2021-02-12;rh;20.359375
trigo;2021-02-13;rh;21.39375
trigo;2021-02-14;rh;20.101041666666667
trigo;2021-02-15;rh;19.741666666666667
trigo;2021-02-16;rh;14.702083333333333
trigo;2021-02-17;rh;17.659375
trigo;2021-02-18;rh;16.035416666666666
trigo;2021-02-19;rh;18.142708333333335
trigo;2021-02-20;rh;18.04375
trigo;2021-02-21;rh;17.948958333333334
trigo;2021-02-22;rh;17.525
trigo;2021-02-23;rh;18.434375
trigo;2021-02-24;rh;20.661458333333332
trigo;2021-02-25;rh;21.221875
trigo;2021-02-26;rh;19.75
trigo;2021-02-27;rh;20.246875
trigo;2021-02-28;rh;19.494791666666668
trigo;2021-03-01;rh;20.453125
trigo;2021-03-02;rh;22.21666666666667
trigo;2021-03-03;rh;22.571875
trigo;2021-03-04;rh;21.932291666666668
trigo;2021-03-05;rh;21.922916666666666
trigo;2021-03-06;rh;18.677083333333332
trigo;2021-03-07;rh;20.501041666666666
trigo;2021-03-08;rh;19.304166666666667
trigo;2021-03-09;rh;20.622916666666665
trigo;2021-03-10;rh;17.205208333333335
trigo;2021-03-11;rh;18.288541666666667
trigo;2021-03-12;rh;17.673958333333335
trigo;2021-03-13;rh;18.56875
trigo;2021-03-14;rh;18.04375
trigo;2021-03-15;rh;13.742708333333333
trigo;2021-03-16;rh;16.651041666666668
trigo;2021-03-17;rh;18.455208333333335
